"scenario_id","replicate_id","n","J","J_block","true_K1","true_K2","fit_K1","fit_K2","bic","elapsed_min","seed","path"
8,44,1000,48,24,3,3,3,3,99714.7008892659,1.15467726786931,8974033,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_044/fit_K1_3_K2_3.rds"
8,44,1000,48,24,3,3,3,4,99907.9540562629,1.46991829474767,8974034,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_044/fit_K1_3_K2_4.rds"
8,44,1000,48,24,3,3,3,5,100084.316303766,2.15478049119314,8974035,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_044/fit_K1_3_K2_5.rds"
8,44,1000,48,24,3,3,4,1,104056.955531519,1.29482311010361,8974041,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_044/fit_K1_4_K2_1.rds"
8,44,1000,48,24,3,3,4,2,102016.657280865,1.36694943904877,8974042,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_044/fit_K1_4_K2_2.rds"
8,44,1000,48,24,3,3,4,3,100437.52258479,1.53573527336121,8974043,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_044/fit_K1_4_K2_3.rds"
8,44,1000,48,24,3,3,4,4,100600.90783181,1.85842434565226,8974044,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_044/fit_K1_4_K2_4.rds"
8,44,1000,48,24,3,3,4,5,100644.435239625,2.51502839326859,8974045,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_044/fit_K1_4_K2_5.rds"
8,44,1000,48,24,3,3,5,1,105021.954449952,1.93054122130076,8974051,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_044/fit_K1_5_K2_1.rds"
8,44,1000,48,24,3,3,5,2,103621.532177659,2.0186806956927,8974052,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_044/fit_K1_5_K2_2.rds"
8,44,1000,48,24,3,3,5,3,101886.732333789,2.33425019979477,8974053,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_044/fit_K1_5_K2_3.rds"
8,44,1000,48,24,3,3,5,4,102347.996782403,2.70979789495468,8974054,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_044/fit_K1_5_K2_4.rds"
8,44,1000,48,24,3,3,5,5,101105.896262155,3.27613822221756,8974055,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_044/fit_K1_5_K2_5.rds"
8,45,1000,48,24,3,3,1,1,103010.00298496,0.61158519188563,8975011,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_1_K2_1.rds"
8,45,1000,48,24,3,3,1,2,101633.62347518,0.68428989648819,8975012,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_1_K2_2.rds"
8,45,1000,48,24,3,3,1,3,100226.199477796,0.829474194844564,8975013,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_1_K2_3.rds"
8,45,1000,48,24,3,3,1,4,100410.476585554,1.20188099543254,8975014,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_1_K2_4.rds"
8,45,1000,48,24,3,3,1,5,100664.685978011,1.67416941722234,8975015,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_1_K2_5.rds"
8,45,1000,48,24,3,3,2,1,102894.724246991,0.729500365257263,8975021,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_2_K2_1.rds"
8,45,1000,48,24,3,3,2,2,101457.967585914,0.793497935930888,8975022,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_2_K2_2.rds"
8,45,1000,48,24,3,3,2,3,100237.80380305,0.95102657477061,8975023,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_2_K2_3.rds"
8,45,1000,48,24,3,3,2,4,100141.636500436,1.32844239075979,8975024,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_2_K2_4.rds"
8,45,1000,48,24,3,3,2,5,100332.032367813,1.88024575312932,8975025,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_2_K2_5.rds"
8,45,1000,48,24,3,3,3,1,102984.271414109,0.935196634133657,8975031,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_3_K2_1.rds"
8,45,1000,48,24,3,3,3,2,101526.975153581,1.04883081118266,8975032,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_3_K2_2.rds"
8,45,1000,48,24,3,3,3,3,99865.0334167792,1.15562479893366,8975033,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_3_K2_3.rds"
8,45,1000,48,24,3,3,3,4,100038.951450039,1.56438618103663,8975034,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_3_K2_4.rds"
8,45,1000,48,24,3,3,3,5,100271.012124829,2.21169908841451,8975035,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_3_K2_5.rds"
8,45,1000,48,24,3,3,4,1,103805.460164768,1.27139643033346,8975041,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_4_K2_1.rds"
8,45,1000,48,24,3,3,4,2,102357.178466542,1.38097479740779,8975042,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_4_K2_2.rds"
8,45,1000,48,24,3,3,4,3,100557.409630935,1.67310398817062,8975043,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_4_K2_3.rds"
8,45,1000,48,24,3,3,4,4,101045.990390308,1.99251839717229,8975044,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_4_K2_4.rds"
8,45,1000,48,24,3,3,4,5,100871.441174117,2.51087699333827,8975045,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_4_K2_5.rds"
8,45,1000,48,24,3,3,5,1,105420.397234812,1.91820943752925,8975051,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_5_K2_1.rds"
8,45,1000,48,24,3,3,5,2,103047.097740864,2.01812494595846,8975052,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_5_K2_2.rds"
8,45,1000,48,24,3,3,5,3,101753.592911148,2.19988139867783,8975053,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_5_K2_3.rds"
8,45,1000,48,24,3,3,5,4,102080.50787359,2.59813032944997,8975054,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_5_K2_4.rds"
8,45,1000,48,24,3,3,5,5,102317.354390186,3.26005359490712,8975055,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_045/fit_K1_5_K2_5.rds"
8,46,1000,48,24,3,3,1,1,102795.959576916,0.617517781257629,8976011,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_1_K2_1.rds"
8,46,1000,48,24,3,3,1,2,101321.121255381,0.702921863396962,8976012,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_1_K2_2.rds"
8,46,1000,48,24,3,3,1,3,99857.7957877533,0.840792385737101,8976013,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_1_K2_3.rds"
8,46,1000,48,24,3,3,1,4,100084.358322197,1.11682141621908,8976014,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_1_K2_4.rds"
8,46,1000,48,24,3,3,1,5,100312.108945441,1.63948883612951,8976015,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_1_K2_5.rds"
8,46,1000,48,24,3,3,2,1,102902.640501132,0.756126499176025,8976021,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_2_K2_1.rds"
8,46,1000,48,24,3,3,2,2,101386.325410319,0.86076451142629,8976022,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_2_K2_2.rds"
8,46,1000,48,24,3,3,2,3,99682.58279568,1.02749139070511,8976023,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_2_K2_3.rds"
8,46,1000,48,24,3,3,2,4,99876.3441408228,1.25192111333211,8976024,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_2_K2_4.rds"
8,46,1000,48,24,3,3,2,5,100154.418088798,1.82886804739634,8976025,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_2_K2_5.rds"
8,46,1000,48,24,3,3,3,1,102973.548722156,0.900554378827413,8976031,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_3_K2_1.rds"
8,46,1000,48,24,3,3,3,2,101437.649386184,0.991039152940114,8976032,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_3_K2_2.rds"
8,46,1000,48,24,3,3,3,3,99671.1980129725,1.2470356742541,8976033,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_3_K2_3.rds"
8,46,1000,48,24,3,3,3,4,99872.9482893835,1.59389409621557,8976034,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_3_K2_4.rds"
8,46,1000,48,24,3,3,3,5,100107.907214229,2.22694630622864,8976035,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_3_K2_5.rds"
8,46,1000,48,24,3,3,4,1,103573.675153722,1.27243198951085,8976041,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_4_K2_1.rds"
8,46,1000,48,24,3,3,4,2,102767.600367075,1.36757598718007,8976042,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_4_K2_2.rds"
8,46,1000,48,24,3,3,4,3,100373.748097408,1.66705412069956,8976043,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_4_K2_3.rds"
8,46,1000,48,24,3,3,4,4,100618.029029213,1.84809743960698,8976044,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_4_K2_4.rds"
8,46,1000,48,24,3,3,4,5,100655.532631025,2.6971796631813,8976045,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_4_K2_5.rds"
8,46,1000,48,24,3,3,5,1,104979.883470491,1.90754257837931,8976051,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_5_K2_1.rds"
8,46,1000,48,24,3,3,5,2,102826.862743176,2.02582467794418,8976052,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_5_K2_2.rds"
8,46,1000,48,24,3,3,5,3,101164.268170952,2.21846119960149,8976053,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_5_K2_3.rds"
8,46,1000,48,24,3,3,5,4,101401.769197405,2.551402815183,8976054,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_5_K2_4.rds"
8,46,1000,48,24,3,3,5,5,101421.094402368,3.23311753670375,8976055,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_046/fit_K1_5_K2_5.rds"
8,47,1000,48,24,3,3,1,1,102935.006675101,0.635081171989441,8977011,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_1_K2_1.rds"
8,47,1000,48,24,3,3,1,2,101417.71622866,0.713136756420136,8977012,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_1_K2_2.rds"
8,47,1000,48,24,3,3,1,3,100056.488499912,0.835804895559947,8977013,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_1_K2_3.rds"
8,47,1000,48,24,3,3,1,4,100187.717877289,1.1176164428393,8977014,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_1_K2_4.rds"
8,47,1000,48,24,3,3,1,5,100446.452478524,1.64315203825633,8977015,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_1_K2_5.rds"
8,47,1000,48,24,3,3,2,1,102967.211972925,0.736751616001129,8977021,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_2_K2_1.rds"
8,47,1000,48,24,3,3,2,2,101427.113929136,0.790360844135284,8977022,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_2_K2_2.rds"
8,47,1000,48,24,3,3,2,3,99762.1064745729,0.946317720413208,8977023,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_2_K2_3.rds"
8,47,1000,48,24,3,3,2,4,100003.01975736,1.24517773389816,8977024,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_2_K2_4.rds"
8,47,1000,48,24,3,3,2,5,100187.231457106,1.82645148436228,8977025,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_2_K2_5.rds"
8,47,1000,48,24,3,3,3,1,102999.532665568,0.957103216648102,8977031,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_3_K2_1.rds"
8,47,1000,48,24,3,3,3,2,101214.455190413,1.05396299759547,8977032,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_3_K2_2.rds"
8,47,1000,48,24,3,3,3,3,99726.0191442049,1.17679836750031,8977033,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_3_K2_3.rds"
8,47,1000,48,24,3,3,3,4,99911.5808798064,1.62648946444194,8977034,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_3_K2_4.rds"
8,47,1000,48,24,3,3,3,5,100122.217687188,2.10007031361262,8977035,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_3_K2_5.rds"
8,47,1000,48,24,3,3,4,1,103674.496605445,1.34773666461309,8977041,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_4_K2_1.rds"
8,47,1000,48,24,3,3,4,2,102459.414876209,1.34709026813507,8977042,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_4_K2_2.rds"
8,47,1000,48,24,3,3,4,3,100558.733607108,1.52172008752823,8977043,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_4_K2_3.rds"
8,47,1000,48,24,3,3,4,4,100509.98521374,1.84083139499029,8977044,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_4_K2_4.rds"
8,47,1000,48,24,3,3,4,5,100695.032641326,2.71773062944412,8977045,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_4_K2_5.rds"
8,47,1000,48,24,3,3,5,1,105110.220160977,1.89755783875783,8977051,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_5_K2_1.rds"
8,47,1000,48,24,3,3,5,2,103086.559886735,2.02556829849879,8977052,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_5_K2_2.rds"
8,47,1000,48,24,3,3,5,3,101671.77968595,2.2267342766126,8977053,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_5_K2_3.rds"
8,47,1000,48,24,3,3,5,4,101383.08919094,2.57726751963298,8977054,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_5_K2_4.rds"
8,47,1000,48,24,3,3,5,5,101281.22244915,3.30031233231227,8977055,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_047/fit_K1_5_K2_5.rds"
8,48,1000,48,24,3,3,1,1,103191.680793933,0.616386353969574,8978011,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_1_K2_1.rds"
8,48,1000,48,24,3,3,1,2,101785.60096744,0.684551525115967,8978012,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_1_K2_2.rds"
8,48,1000,48,24,3,3,1,3,100420.924840871,0.880398492018382,8978013,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_1_K2_3.rds"
8,48,1000,48,24,3,3,1,4,100625.569444572,1.12174104849497,8978014,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_1_K2_4.rds"
8,48,1000,48,24,3,3,1,5,100754.915958062,1.64534862836202,8978015,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_1_K2_5.rds"
8,48,1000,48,24,3,3,2,1,103071.837236108,0.69012926419576,8978021,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_2_K2_1.rds"
8,48,1000,48,24,3,3,2,2,101459.847247983,0.808159955342611,8978022,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_2_K2_2.rds"
8,48,1000,48,24,3,3,2,3,100047.110920771,0.937234993775686,8978023,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_2_K2_3.rds"
8,48,1000,48,24,3,3,2,4,100206.123942275,1.24971214930216,8978024,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_2_K2_4.rds"
8,48,1000,48,24,3,3,2,5,100386.082659157,1.85988203287125,8978025,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_2_K2_5.rds"
8,48,1000,48,24,3,3,3,1,103018.983365304,0.931767280896505,8978031,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_3_K2_1.rds"
8,48,1000,48,24,3,3,3,2,101552.80702682,1.01903324921926,8978032,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_3_K2_2.rds"
8,48,1000,48,24,3,3,3,3,99929.678378609,1.17095733086268,8978033,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_3_K2_3.rds"
8,48,1000,48,24,3,3,3,4,100022.87407551,1.48993144432704,8978034,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_3_K2_4.rds"
8,48,1000,48,24,3,3,3,5,100130.217732549,2.12648562987645,8978035,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_3_K2_5.rds"
8,48,1000,48,24,3,3,4,1,103778.65385796,1.2720662911733,8978041,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_4_K2_1.rds"
8,48,1000,48,24,3,3,4,2,102043.506373376,1.33351684411367,8978042,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_4_K2_2.rds"
8,48,1000,48,24,3,3,4,3,100730.393992939,1.51083509127299,8978043,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_4_K2_3.rds"
8,48,1000,48,24,3,3,4,4,100512.67697501,2.0031818707784,8978044,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_4_K2_4.rds"
8,48,1000,48,24,3,3,4,5,100798.18863597,2.70218000411987,8978045,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_4_K2_5.rds"
8,48,1000,48,24,3,3,5,1,104492.46947773,1.92345358133316,8978051,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_5_K2_1.rds"
8,48,1000,48,24,3,3,5,2,102489.462779143,2.02581712007523,8978052,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_5_K2_2.rds"
8,48,1000,48,24,3,3,5,3,101032.702289916,2.22403475840886,8978053,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_5_K2_3.rds"
8,48,1000,48,24,3,3,5,4,100989.316645683,2.56520512898763,8978054,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_5_K2_4.rds"
8,48,1000,48,24,3,3,5,5,101971.278314836,3.26734427611033,8978055,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_048/fit_K1_5_K2_5.rds"
8,49,1000,48,24,3,3,1,1,102954.915854956,0.603868424892426,8979011,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_1_K2_1.rds"
8,49,1000,48,24,3,3,1,2,101322.619633239,0.703555019696554,8979012,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_1_K2_2.rds"
8,49,1000,48,24,3,3,1,3,100058.583231583,0.861351267496745,8979013,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_1_K2_3.rds"
8,49,1000,48,24,3,3,1,4,100070.914354586,1.12435564597448,8979014,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_1_K2_4.rds"
8,49,1000,48,24,3,3,1,5,100240.976931111,1.65598963896434,8979015,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_1_K2_5.rds"
8,49,1000,48,24,3,3,2,1,102692.264723167,0.720423146088918,8979021,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_2_K2_1.rds"
8,49,1000,48,24,3,3,2,2,100895.161207855,0.798298609256744,8979022,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_2_K2_2.rds"
8,49,1000,48,24,3,3,2,3,99457.7043289438,0.94903849363327,8979023,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_2_K2_3.rds"
8,49,1000,48,24,3,3,2,4,99590.8505855922,1.25454167524974,8979024,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_2_K2_4.rds"
8,49,1000,48,24,3,3,2,5,99729.0334432227,1.86640458106995,8979025,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_2_K2_5.rds"
8,49,1000,48,24,3,3,3,1,102680.586828342,0.905256919066111,8979031,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_3_K2_1.rds"
8,49,1000,48,24,3,3,3,2,100827.681318023,1.0106149315834,8979032,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_3_K2_2.rds"
8,49,1000,48,24,3,3,3,3,99332.0385718402,1.17301677465439,8979033,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_3_K2_3.rds"
8,49,1000,48,24,3,3,3,4,99481.2388901529,1.48356448411942,8979034,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_3_K2_4.rds"
8,49,1000,48,24,3,3,3,5,99650.3224108236,2.15140090783437,8979035,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_3_K2_5.rds"
8,49,1000,48,24,3,3,4,1,103367.86374574,1.36756509145101,8979041,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_4_K2_1.rds"
8,49,1000,48,24,3,3,4,2,101392.437835056,1.36571704943975,8979042,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_4_K2_2.rds"
8,49,1000,48,24,3,3,4,3,99992.9659613599,1.53049767017365,8979043,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_4_K2_3.rds"
8,49,1000,48,24,3,3,4,4,100756.474745927,1.99706833362579,8979044,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_4_K2_4.rds"
8,49,1000,48,24,3,3,4,5,100950.105541298,2.71638188362122,8979045,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_4_K2_5.rds"
8,49,1000,48,24,3,3,5,1,105206.911176019,1.91918657223384,8979051,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_5_K2_1.rds"
8,49,1000,48,24,3,3,5,2,103565.174160239,2.01276622215907,8979052,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_5_K2_2.rds"
8,49,1000,48,24,3,3,5,3,101468.411713793,2.19602601528168,8979053,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_5_K2_3.rds"
8,49,1000,48,24,3,3,5,4,101497.356243131,2.54784308671951,8979054,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_5_K2_4.rds"
8,49,1000,48,24,3,3,5,5,102134.678082919,3.2588377515475,8979055,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_049/fit_K1_5_K2_5.rds"
8,50,1000,48,24,3,3,1,1,102854.315894566,0.606514477729797,8980011,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_1_K2_1.rds"
8,50,1000,48,24,3,3,1,2,101224.848668567,0.680471328894297,8980012,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_1_K2_2.rds"
8,50,1000,48,24,3,3,1,3,99881.4523930167,0.823704938093821,8980013,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_1_K2_3.rds"
8,50,1000,48,24,3,3,1,4,100108.139260642,1.09788744449615,8980014,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_1_K2_4.rds"
8,50,1000,48,24,3,3,1,5,100310.831597234,1.68414722681046,8980015,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_1_K2_5.rds"
8,50,1000,48,24,3,3,2,1,102875.448688644,0.740640020370483,8980021,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_2_K2_1.rds"
8,50,1000,48,24,3,3,2,2,101086.079168152,0.794031337896983,8980022,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_2_K2_2.rds"
8,50,1000,48,24,3,3,2,3,99695.9350837624,0.954846711953481,8980023,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_2_K2_3.rds"
8,50,1000,48,24,3,3,2,4,99929.4617643307,1.24180112282435,8980024,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_2_K2_4.rds"
8,50,1000,48,24,3,3,2,5,100482.496685007,1.82108449538549,8980025,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_2_K2_5.rds"
8,50,1000,48,24,3,3,3,1,103007.156214749,0.903390228748322,8980031,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_3_K2_1.rds"
8,50,1000,48,24,3,3,3,2,101210.755907881,1.04151042699814,8980032,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_3_K2_2.rds"
8,50,1000,48,24,3,3,3,3,99704.633449542,1.23711814085642,8980033,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_3_K2_3.rds"
8,50,1000,48,24,3,3,3,4,99890.1038834803,1.57671914895376,8980034,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_3_K2_4.rds"
8,50,1000,48,24,3,3,3,5,100117.820170203,2.09996939897537,8980035,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_3_K2_5.rds"
8,50,1000,48,24,3,3,4,1,104189.445231542,1.2727535923322,8980041,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_4_K2_1.rds"
8,50,1000,48,24,3,3,4,2,102029.741080137,1.34170345465342,8980042,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_4_K2_2.rds"
8,50,1000,48,24,3,3,4,3,101041.565804159,1.52472766240438,8980043,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_4_K2_3.rds"
8,50,1000,48,24,3,3,4,4,101110.646410326,1.88286857207616,8980044,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_4_K2_4.rds"
8,50,1000,48,24,3,3,4,5,100953.252243959,2.70492805242538,8980045,"result/bic_fits/scenario_08_n1000_J24_trueK3/replicate_050/fit_K1_4_K2_5.rds"
