"scenario_id","replicate_id","n","J","J_block","K","parameter_block","parameter","rhat"
5,1,1000,72,36,2,"Q1","Q1[item=5,attr=2]",0.999558965310206
5,1,1000,72,36,2,"Q1","Q1[item=6,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=7,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=8,attr=2]",0.999563142943907
5,1,1000,72,36,2,"Q1","Q1[item=9,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=10,attr=2]",1.00093134176623
5,1,1000,72,36,2,"Q1","Q1[item=11,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=12,attr=2]",0.999966156876486
5,1,1000,72,36,2,"Q1","Q1[item=13,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=14,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=15,attr=2]",0.999644306406563
5,1,1000,72,36,2,"Q1","Q1[item=16,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=17,attr=2]",1.00149103464992
5,1,1000,72,36,2,"Q1","Q1[item=18,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=19,attr=2]",0.99924636714768
5,1,1000,72,36,2,"Q1","Q1[item=20,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=21,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=22,attr=2]",0.999915755041528
5,1,1000,72,36,2,"Q1","Q1[item=23,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=24,attr=2]",0.999789792892646
5,1,1000,72,36,2,"Q1","Q1[item=25,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=26,attr=2]",1.00035862886927
5,1,1000,72,36,2,"Q1","Q1[item=27,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=28,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=29,attr=2]",0.999779763563713
5,1,1000,72,36,2,"Q1","Q1[item=30,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=31,attr=2]",0.999868486872214
5,1,1000,72,36,2,"Q1","Q1[item=32,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=33,attr=2]",0.999699557757742
5,1,1000,72,36,2,"Q1","Q1[item=34,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=35,attr=2]",1
5,1,1000,72,36,2,"Q1","Q1[item=36,attr=2]",1.00075528562882
5,1,1000,72,36,2,"Q2","Q2[item=1,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=2,attr=1]",0.999967770090322
5,1,1000,72,36,2,"Q2","Q2[item=3,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=4,attr=1]",1.00069978573581
5,1,1000,72,36,2,"Q2","Q2[item=5,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=6,attr=1]",1.00020529023439
5,1,1000,72,36,2,"Q2","Q2[item=7,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=8,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=9,attr=1]",0.999983715594108
5,1,1000,72,36,2,"Q2","Q2[item=10,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=11,attr=1]",0.999656258549822
5,1,1000,72,36,2,"Q2","Q2[item=12,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=13,attr=1]",0.99962665407906
5,1,1000,72,36,2,"Q2","Q2[item=14,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=15,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=16,attr=1]",0.999611289348187
5,1,1000,72,36,2,"Q2","Q2[item=17,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=18,attr=1]",0.999462739583383
5,1,1000,72,36,2,"Q2","Q2[item=19,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=20,attr=1]",0.999869757451884
5,1,1000,72,36,2,"Q2","Q2[item=21,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=22,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=23,attr=1]",0.999771314265515
5,1,1000,72,36,2,"Q2","Q2[item=24,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=25,attr=1]",1.00052968840456
5,1,1000,72,36,2,"Q2","Q2[item=26,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=27,attr=1]",0.999422111822254
5,1,1000,72,36,2,"Q2","Q2[item=28,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=29,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=30,attr=1]",0.999577645372092
5,1,1000,72,36,2,"Q2","Q2[item=31,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=32,attr=1]",1.00015409874338
5,1,1000,72,36,2,"Q2","Q2[item=33,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=34,attr=1]",1.00026748229864
5,1,1000,72,36,2,"Q2","Q2[item=35,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=36,attr=1]",1
5,1,1000,72,36,2,"Q2","Q2[item=1,attr=2]",0.999811641961194
5,1,1000,72,36,2,"Q2","Q2[item=2,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=3,attr=2]",1.00028329127649
5,1,1000,72,36,2,"Q2","Q2[item=4,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=5,attr=2]",0.999997260014611
5,1,1000,72,36,2,"Q2","Q2[item=6,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=7,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=8,attr=2]",0.999590131795745
5,1,1000,72,36,2,"Q2","Q2[item=9,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=10,attr=2]",1.00006190766953
5,1,1000,72,36,2,"Q2","Q2[item=11,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=12,attr=2]",1.00630596966982
5,1,1000,72,36,2,"Q2","Q2[item=13,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=14,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=15,attr=2]",1.00070577289972
5,1,1000,72,36,2,"Q2","Q2[item=16,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=17,attr=2]",0.999721449500412
5,1,1000,72,36,2,"Q2","Q2[item=18,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=19,attr=2]",1.0000100838283
5,1,1000,72,36,2,"Q2","Q2[item=20,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=21,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=22,attr=2]",0.999795096967016
5,1,1000,72,36,2,"Q2","Q2[item=23,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=24,attr=2]",1.0000360825186
5,1,1000,72,36,2,"Q2","Q2[item=25,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=26,attr=2]",1.00016789266579
5,1,1000,72,36,2,"Q2","Q2[item=27,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=28,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=29,attr=2]",1.00112258811342
5,1,1000,72,36,2,"Q2","Q2[item=30,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=31,attr=2]",0.999831294673875
5,1,1000,72,36,2,"Q2","Q2[item=32,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=33,attr=2]",1.00030477771053
5,1,1000,72,36,2,"Q2","Q2[item=34,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=35,attr=2]",1
5,1,1000,72,36,2,"Q2","Q2[item=36,attr=2]",1.00016956726331
5,50,1000,72,36,2,"eta","eta[row=1,col=1]",1.0003502252583
5,50,1000,72,36,2,"eta","eta[row=2,col=1]",1.00271517973966
5,50,1000,72,36,2,"eta","eta[row=3,col=1]",1.00092509875935
5,50,1000,72,36,2,"eta","eta[row=4,col=1]",1.0016706059461
5,50,1000,72,36,2,"eta","eta[row=1,col=2]",1.00107133381455
5,50,1000,72,36,2,"eta","eta[row=2,col=2]",1.00166354953501
5,50,1000,72,36,2,"eta","eta[row=3,col=2]",1.00292281382891
5,50,1000,72,36,2,"eta","eta[row=4,col=2]",1.00187170457303
5,50,1000,72,36,2,"B1","B1[item=1,col=0]",1.01376920868318
5,50,1000,72,36,2,"B1","B1[item=2,col=0]",1.00342123415249
5,50,1000,72,36,2,"B1","B1[item=3,col=0]",1.00431360614377
5,50,1000,72,36,2,"B1","B1[item=4,col=0]",1.00441535006759
5,50,1000,72,36,2,"B1","B1[item=5,col=0]",1.01294842936379
5,50,1000,72,36,2,"B1","B1[item=6,col=0]",1.00491423305903
5,50,1000,72,36,2,"B1","B1[item=7,col=0]",1.02316515002891
5,50,1000,72,36,2,"B1","B1[item=8,col=0]",1.02040632441237
5,50,1000,72,36,2,"B1","B1[item=9,col=0]",1.01354354275759
5,50,1000,72,36,2,"B1","B1[item=10,col=0]",1.0054707767401
5,50,1000,72,36,2,"B1","B1[item=11,col=0]",1.01406158048497
5,50,1000,72,36,2,"B1","B1[item=12,col=0]",1.00910101374019
5,50,1000,72,36,2,"B1","B1[item=13,col=0]",1.00554687834746
5,50,1000,72,36,2,"B1","B1[item=14,col=0]",1.00248970096647
5,50,1000,72,36,2,"B1","B1[item=15,col=0]",1.00623932036245
5,50,1000,72,36,2,"B1","B1[item=16,col=0]",1.01395048321775
5,50,1000,72,36,2,"B1","B1[item=17,col=0]",1.00807132419628
5,50,1000,72,36,2,"B1","B1[item=18,col=0]",1.0020504100143
5,50,1000,72,36,2,"B1","B1[item=19,col=0]",1.00622570930694
5,50,1000,72,36,2,"B1","B1[item=20,col=0]",1.00339212817488
5,50,1000,72,36,2,"B1","B1[item=21,col=0]",1.01889834329948
5,50,1000,72,36,2,"B1","B1[item=22,col=0]",1.00668769436738
5,50,1000,72,36,2,"B1","B1[item=23,col=0]",1.005116825855
5,50,1000,72,36,2,"B1","B1[item=24,col=0]",1.0075624031029
5,50,1000,72,36,2,"B1","B1[item=25,col=0]",1.0007492801914
5,50,1000,72,36,2,"B1","B1[item=26,col=0]",1.00800840096491
5,50,1000,72,36,2,"B1","B1[item=27,col=0]",1.00429270424511
5,50,1000,72,36,2,"B1","B1[item=28,col=0]",1.00799332583134
5,50,1000,72,36,2,"B1","B1[item=29,col=0]",1.00541193015621
5,50,1000,72,36,2,"B1","B1[item=30,col=0]",1.00261316579972
5,50,1000,72,36,2,"B1","B1[item=31,col=0]",1.01187931491391
5,50,1000,72,36,2,"B1","B1[item=32,col=0]",1.00190686296439
5,50,1000,72,36,2,"B1","B1[item=33,col=0]",1.00641357197366
5,50,1000,72,36,2,"B1","B1[item=34,col=0]",1.00343047955076
5,50,1000,72,36,2,"B1","B1[item=35,col=0]",1.00557366243788
5,50,1000,72,36,2,"B1","B1[item=36,col=0]",1.01235766620389
5,50,1000,72,36,2,"B1","B1[item=1,col=1]",1.01182906017747
5,50,1000,72,36,2,"B1","B1[item=2,col=1]",1.00298274713033
5,50,1000,72,36,2,"B1","B1[item=3,col=1]",1.00561164935471
5,50,1000,72,36,2,"B1","B1[item=4,col=1]",1.00436047962415
5,50,1000,72,36,2,"B1","B1[item=5,col=1]",1.00715364895729
5,50,1000,72,36,2,"B1","B1[item=6,col=1]",1.0056477351869
5,50,1000,72,36,2,"B1","B1[item=7,col=1]",1.02147337407288
5,50,1000,72,36,2,"B1","B1[item=8,col=1]",1.02248979639138
5,50,1000,72,36,2,"B1","B1[item=9,col=1]",1.01387944709471
5,50,1000,72,36,2,"B1","B1[item=10,col=1]",1.00677107500688
5,50,1000,72,36,2,"B1","B1[item=11,col=1]",1.01353598498872
5,50,1000,72,36,2,"B1","B1[item=12,col=1]",1.01104360205071
5,50,1000,72,36,2,"B1","B1[item=13,col=1]",1.00438266794859
5,50,1000,72,36,2,"B1","B1[item=14,col=1]",1.00256143646493
5,50,1000,72,36,2,"B1","B1[item=15,col=1]",1.00690661540572
5,50,1000,72,36,2,"B1","B1[item=16,col=1]",1.01409280236657
5,50,1000,72,36,2,"B1","B1[item=17,col=1]",1.00974865166869
5,50,1000,72,36,2,"B1","B1[item=18,col=1]",1.0024234226284
5,50,1000,72,36,2,"B1","B1[item=19,col=1]",1.0060488755253
5,50,1000,72,36,2,"B1","B1[item=20,col=1]",1.00185395084051
5,50,1000,72,36,2,"B1","B1[item=21,col=1]",1.01537036184545
5,50,1000,72,36,2,"B1","B1[item=22,col=1]",1.00762447312563
5,50,1000,72,36,2,"B1","B1[item=23,col=1]",1.00700725100978
5,50,1000,72,36,2,"B1","B1[item=24,col=1]",1.00608022314114
5,50,1000,72,36,2,"B1","B1[item=25,col=1]",1.00314235145065
5,50,1000,72,36,2,"B1","B1[item=26,col=1]",1.00726051548858
5,50,1000,72,36,2,"B1","B1[item=27,col=1]",1.00099934610835
5,50,1000,72,36,2,"B1","B1[item=28,col=1]",1.00783937551693
5,50,1000,72,36,2,"B1","B1[item=29,col=1]",1.0061034357141
5,50,1000,72,36,2,"B1","B1[item=30,col=1]",1.00133599928426
5,50,1000,72,36,2,"B1","B1[item=31,col=1]",1.01080701381972
5,50,1000,72,36,2,"B1","B1[item=32,col=1]",1.0015538537791
5,50,1000,72,36,2,"B1","B1[item=33,col=1]",1.0052325695283
5,50,1000,72,36,2,"B1","B1[item=34,col=1]",1.00198155663187
5,50,1000,72,36,2,"B1","B1[item=35,col=1]",1.00454645442704
5,50,1000,72,36,2,"B1","B1[item=36,col=1]",1.01148842999181
5,50,1000,72,36,2,"B1","B1[item=1,col=2]",1.00171753498614
5,50,1000,72,36,2,"B1","B1[item=2,col=2]",1.00287398471369
5,50,1000,72,36,2,"B1","B1[item=3,col=2]",1.00014658144825
5,50,1000,72,36,2,"B1","B1[item=4,col=2]",1.00262670441616
5,50,1000,72,36,2,"B1","B1[item=5,col=2]",1.00066043237606
5,50,1000,72,36,2,"B1","B1[item=6,col=2]",1.00134294434053
5,50,1000,72,36,2,"B1","B1[item=7,col=2]",1.00663609135921
5,50,1000,72,36,2,"B1","B1[item=8,col=2]",0.999657167287647
5,50,1000,72,36,2,"B1","B1[item=9,col=2]",1.00707753587919
5,50,1000,72,36,2,"B1","B1[item=10,col=2]",0.999983840465184
5,50,1000,72,36,2,"B1","B1[item=11,col=2]",1.00238991010957
5,50,1000,72,36,2,"B1","B1[item=12,col=2]",1.00062517275387
5,50,1000,72,36,2,"B1","B1[item=13,col=2]",1.00222987798586
5,50,1000,72,36,2,"B1","B1[item=14,col=2]",1.0014436140207
5,50,1000,72,36,2,"B1","B1[item=15,col=2]",1.00107336291224
5,50,1000,72,36,2,"B1","B1[item=16,col=2]",1.00290318267716
5,50,1000,72,36,2,"B1","B1[item=17,col=2]",1.00102547032494
5,50,1000,72,36,2,"B1","B1[item=18,col=2]",1.00210221073193
5,50,1000,72,36,2,"B1","B1[item=19,col=2]",1.0008722219163
5,50,1000,72,36,2,"B1","B1[item=20,col=2]",1.00205257041202
5,50,1000,72,36,2,"B1","B1[item=21,col=2]",1.00680350729941
5,50,1000,72,36,2,"B1","B1[item=22,col=2]",1.0001575167135
5,50,1000,72,36,2,"B1","B1[item=23,col=2]",1.00329420571474
5,50,1000,72,36,2,"B1","B1[item=24,col=2]",1.00066416386275
5,50,1000,72,36,2,"B1","B1[item=25,col=2]",1.000849842585
5,50,1000,72,36,2,"B1","B1[item=26,col=2]",1.00169861633944
5,50,1000,72,36,2,"B1","B1[item=27,col=2]",1.00373433366537
5,50,1000,72,36,2,"B1","B1[item=28,col=2]",1.00234335431664
5,50,1000,72,36,2,"B1","B1[item=29,col=2]",1.00263270578282
5,50,1000,72,36,2,"B1","B1[item=30,col=2]",1.00107808833663
5,50,1000,72,36,2,"B1","B1[item=31,col=2]",1.00313818851425
5,50,1000,72,36,2,"B1","B1[item=32,col=2]",1.0027328873703
5,50,1000,72,36,2,"B1","B1[item=33,col=2]",1.00266983639851
5,50,1000,72,36,2,"B1","B1[item=34,col=2]",1.00311611276627
5,50,1000,72,36,2,"B1","B1[item=35,col=2]",1.00408652143323
5,50,1000,72,36,2,"B1","B1[item=36,col=2]",1.00053227957883
5,50,1000,72,36,2,"B2","B2[item=1,col=0]",1.00403368996363
5,50,1000,72,36,2,"B2","B2[item=2,col=0]",1.00278753985239
5,50,1000,72,36,2,"B2","B2[item=3,col=0]",1.00340195855183
5,50,1000,72,36,2,"B2","B2[item=4,col=0]",1.00242734132191
5,50,1000,72,36,2,"B2","B2[item=5,col=0]",1.0022927748887
5,50,1000,72,36,2,"B2","B2[item=6,col=0]",1.00904504817184
5,50,1000,72,36,2,"B2","B2[item=7,col=0]",1.00619581319865
5,50,1000,72,36,2,"B2","B2[item=8,col=0]",1.00634502897649
5,50,1000,72,36,2,"B2","B2[item=9,col=0]",1.00728099641711
5,50,1000,72,36,2,"B2","B2[item=10,col=0]",1.00528881527179
5,50,1000,72,36,2,"B2","B2[item=11,col=0]",1.00310694240922
5,50,1000,72,36,2,"B2","B2[item=12,col=0]",1.00208338749298
5,50,1000,72,36,2,"B2","B2[item=13,col=0]",1.00554558816422
5,50,1000,72,36,2,"B2","B2[item=14,col=0]",1.0081786915429
5,50,1000,72,36,2,"B2","B2[item=15,col=0]",1.00653475774775
5,50,1000,72,36,2,"B2","B2[item=16,col=0]",1.00348587181851
5,50,1000,72,36,2,"B2","B2[item=17,col=0]",1.00234911477819
5,50,1000,72,36,2,"B2","B2[item=18,col=0]",1.00408192489569
5,50,1000,72,36,2,"B2","B2[item=19,col=0]",1.00386321302459
5,50,1000,72,36,2,"B2","B2[item=20,col=0]",1.00137809167114
5,50,1000,72,36,2,"B2","B2[item=21,col=0]",1.01051404661394
5,50,1000,72,36,2,"B2","B2[item=22,col=0]",1.00270673177643
5,50,1000,72,36,2,"B2","B2[item=23,col=0]",1.00102540940499
5,50,1000,72,36,2,"B2","B2[item=24,col=0]",1.00586137392361
5,50,1000,72,36,2,"B2","B2[item=25,col=0]",1.01115701300506
5,50,1000,72,36,2,"B2","B2[item=26,col=0]",1.00670662159552
5,50,1000,72,36,2,"B2","B2[item=27,col=0]",1.00525525758482
5,50,1000,72,36,2,"B2","B2[item=28,col=0]",1.00909808361815
5,50,1000,72,36,2,"B2","B2[item=29,col=0]",1.00092192588473
5,50,1000,72,36,2,"B2","B2[item=30,col=0]",1.00406533584507
5,50,1000,72,36,2,"B2","B2[item=31,col=0]",1.01221692311605
5,50,1000,72,36,2,"B2","B2[item=32,col=0]",1.00388300194212
5,50,1000,72,36,2,"B2","B2[item=33,col=0]",1.00299256185288
5,50,1000,72,36,2,"B2","B2[item=34,col=0]",1.00436246461676
5,50,1000,72,36,2,"B2","B2[item=35,col=0]",1.01576093451561
5,50,1000,72,36,2,"B2","B2[item=36,col=0]",1.00290805782485
5,50,1000,72,36,2,"B2","B2[item=1,col=1]",1.00375915907978
5,50,1000,72,36,2,"B2","B2[item=2,col=1]",1.00121963172397
5,50,1000,72,36,2,"B2","B2[item=3,col=1]",1.00187042104802
5,50,1000,72,36,2,"B2","B2[item=4,col=1]",1.00150684020623
5,50,1000,72,36,2,"B2","B2[item=5,col=1]",1.00094487446814
5,50,1000,72,36,2,"B2","B2[item=6,col=1]",1.00024637031296
5,50,1000,72,36,2,"B2","B2[item=7,col=1]",1.00610499934005
5,50,1000,72,36,2,"B2","B2[item=8,col=1]",1.00532796894973
5,50,1000,72,36,2,"B2","B2[item=9,col=1]",1.00073697985479
5,50,1000,72,36,2,"B2","B2[item=10,col=1]",1.0036084252273
5,50,1000,72,36,2,"B2","B2[item=11,col=1]",1.00043558888613
5,50,1000,72,36,2,"B2","B2[item=12,col=1]",1.00105129541295
5,50,1000,72,36,2,"B2","B2[item=13,col=1]",1.00179774855127
5,50,1000,72,36,2,"B2","B2[item=14,col=1]",1.00505103840712
5,50,1000,72,36,2,"B2","B2[item=15,col=1]",1.00164129571214
5,50,1000,72,36,2,"B2","B2[item=16,col=1]",1.00172384160426
5,50,1000,72,36,2,"B2","B2[item=17,col=1]",1.00114584830841
5,50,1000,72,36,2,"B2","B2[item=18,col=1]",1.00148942591095
5,50,1000,72,36,2,"B2","B2[item=19,col=1]",1.00396027873655
5,50,1000,72,36,2,"B2","B2[item=20,col=1]",1.00045128294089
5,50,1000,72,36,2,"B2","B2[item=21,col=1]",1.00588940139684
5,50,1000,72,36,2,"B2","B2[item=22,col=1]",1.00252935126338
5,50,1000,72,36,2,"B2","B2[item=23,col=1]",1.00059450556041
5,50,1000,72,36,2,"B2","B2[item=24,col=1]",1.00206081163602
5,50,1000,72,36,2,"B2","B2[item=25,col=1]",1.00004336008871
5,50,1000,72,36,2,"B2","B2[item=26,col=1]",1.00284456302003
5,50,1000,72,36,2,"B2","B2[item=27,col=1]",0.999830855871751
5,50,1000,72,36,2,"B2","B2[item=28,col=1]",1.00388211425597
5,50,1000,72,36,2,"B2","B2[item=29,col=1]",1.00061712985975
5,50,1000,72,36,2,"B2","B2[item=30,col=1]",1.00280087067773
5,50,1000,72,36,2,"B2","B2[item=31,col=1]",1.00957689211086
5,50,1000,72,36,2,"B2","B2[item=32,col=1]",1.00115126756743
5,50,1000,72,36,2,"B2","B2[item=33,col=1]",1.00011177697483
5,50,1000,72,36,2,"B2","B2[item=34,col=1]",1.00165820408921
5,50,1000,72,36,2,"B2","B2[item=35,col=1]",1.00883048241178
5,50,1000,72,36,2,"B2","B2[item=36,col=1]",1.00531192277955
5,50,1000,72,36,2,"B2","B2[item=1,col=2]",1.00235216510938
5,50,1000,72,36,2,"B2","B2[item=2,col=2]",1.00390401290815
5,50,1000,72,36,2,"B2","B2[item=3,col=2]",1.00078624424151
5,50,1000,72,36,2,"B2","B2[item=4,col=2]",1.00222929713151
5,50,1000,72,36,2,"B2","B2[item=5,col=2]",1.00291823629916
5,50,1000,72,36,2,"B2","B2[item=6,col=2]",1.00983854037096
5,50,1000,72,36,2,"B2","B2[item=7,col=2]",1.00551273379172
5,50,1000,72,36,2,"B2","B2[item=8,col=2]",1.00069109706786
5,50,1000,72,36,2,"B2","B2[item=9,col=2]",1.00538106667646
5,50,1000,72,36,2,"B2","B2[item=10,col=2]",1.00100758649406
5,50,1000,72,36,2,"B2","B2[item=11,col=2]",1.00137616319264
5,50,1000,72,36,2,"B2","B2[item=12,col=2]",0.999847129729052
5,50,1000,72,36,2,"B2","B2[item=13,col=2]",1.00447632348336
5,50,1000,72,36,2,"B2","B2[item=14,col=2]",1.00479185855011
5,50,1000,72,36,2,"B2","B2[item=15,col=2]",1.00162819337331
5,50,1000,72,36,2,"B2","B2[item=16,col=2]",1.00480042547778
5,50,1000,72,36,2,"B2","B2[item=17,col=2]",0.999940419388341
5,50,1000,72,36,2,"B2","B2[item=18,col=2]",1.00351106358876
5,50,1000,72,36,2,"B2","B2[item=19,col=2]",1.00221633909783
5,50,1000,72,36,2,"B2","B2[item=20,col=2]",1.00189647521783
5,50,1000,72,36,2,"B2","B2[item=21,col=2]",1.00657821499263
5,50,1000,72,36,2,"B2","B2[item=22,col=2]",1.00071483604645
5,50,1000,72,36,2,"B2","B2[item=23,col=2]",1.00198146745624
5,50,1000,72,36,2,"B2","B2[item=24,col=2]",1.00170418274791
5,50,1000,72,36,2,"B2","B2[item=25,col=2]",1.01021562216234
5,50,1000,72,36,2,"B2","B2[item=26,col=2]",1.00378556373108
5,50,1000,72,36,2,"B2","B2[item=27,col=2]",1.00306827082919
5,50,1000,72,36,2,"B2","B2[item=28,col=2]",1.00705616241949
5,50,1000,72,36,2,"B2","B2[item=29,col=2]",1.00003970390542
5,50,1000,72,36,2,"B2","B2[item=30,col=2]",1.00384021207185
5,50,1000,72,36,2,"B2","B2[item=31,col=2]",1.00189395492351
5,50,1000,72,36,2,"B2","B2[item=32,col=2]",1.00574042850154
5,50,1000,72,36,2,"B2","B2[item=33,col=2]",1.0032950769461
5,50,1000,72,36,2,"B2","B2[item=34,col=2]",1.00292837836431
5,50,1000,72,36,2,"B2","B2[item=35,col=2]",1.00766251201035
5,50,1000,72,36,2,"B2","B2[item=36,col=2]",1.00021404784397
5,50,1000,72,36,2,"Q1","Q1[item=1,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=2,attr=1]",1.00077860216243
5,50,1000,72,36,2,"Q1","Q1[item=3,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=4,attr=1]",1.00321748382893
5,50,1000,72,36,2,"Q1","Q1[item=5,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=6,attr=1]",1.00231179102292
5,50,1000,72,36,2,"Q1","Q1[item=7,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=8,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=9,attr=1]",1.01113527973967
5,50,1000,72,36,2,"Q1","Q1[item=10,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=11,attr=1]",1.00913215567374
5,50,1000,72,36,2,"Q1","Q1[item=12,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=13,attr=1]",1.00198611656904
5,50,1000,72,36,2,"Q1","Q1[item=14,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=15,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=16,attr=1]",1.01237959797796
5,50,1000,72,36,2,"Q1","Q1[item=17,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=18,attr=1]",0.999674183357118
5,50,1000,72,36,2,"Q1","Q1[item=19,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=20,attr=1]",0.999830232801305
5,50,1000,72,36,2,"Q1","Q1[item=21,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=22,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=23,attr=1]",1.00410856726108
5,50,1000,72,36,2,"Q1","Q1[item=24,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=25,attr=1]",0.999663736175826
5,50,1000,72,36,2,"Q1","Q1[item=26,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=27,attr=1]",1.00008011245649
5,50,1000,72,36,2,"Q1","Q1[item=28,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=29,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=30,attr=1]",0.999782458277976
5,50,1000,72,36,2,"Q1","Q1[item=31,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=32,attr=1]",0.999811492062871
5,50,1000,72,36,2,"Q1","Q1[item=33,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=34,attr=1]",1.00068655032318
5,50,1000,72,36,2,"Q1","Q1[item=35,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=36,attr=1]",1
5,50,1000,72,36,2,"Q1","Q1[item=1,attr=2]",1.00016503428166
5,50,1000,72,36,2,"Q1","Q1[item=2,attr=2]",1
5,50,1000,72,36,2,"Q1","Q1[item=3,attr=2]",1.00007844948389
5,50,1000,72,36,2,"Q1","Q1[item=4,attr=2]",1
5,50,1000,72,36,2,"Q1","Q1[item=5,attr=2]",0.999613568953044
5,50,1000,72,36,2,"Q1","Q1[item=6,attr=2]",1
5,50,1000,72,36,2,"Q1","Q1[item=7,attr=2]",1
5,50,1000,72,36,2,"Q1","Q1[item=8,attr=2]",0.999513108378287
5,50,1000,72,36,2,"Q1","Q1[item=9,attr=2]",1
5,50,1000,72,36,2,"Q1","Q1[item=10,attr=2]",0.999624195730308
5,50,1000,72,36,2,"Q1","Q1[item=11,attr=2]",1
5,50,1000,72,36,2,"Q1","Q1[item=12,attr=2]",1.00077943255775
5,50,1000,72,36,2,"Q1","Q1[item=13,attr=2]",1
5,50,1000,72,36,2,"Q1","Q1[item=14,attr=2]",1
5,50,1000,72,36,2,"Q1","Q1[item=15,attr=2]",1.00030974043635
